credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.16,852.57,11.69524702,18.08,757,4019.958333,12067,20.7,0,0,0,1,0,0,1,0,0,0,0
1,0.1183,828.35,11.22524339,8.74,807,5280.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0
1,0.1114,360.84,11.53632944,1.54,757,4259.958333,14617,32.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1218,333.0,10.77895629,10.68,707,5730.0,3486,51.3,2,0,0,0,1,0,0,0,0,0,0
1,0.16,703.15,10.858999,0.6,682,2640.041667,1742,7.9,0,0,0,1,1,0,0,0,0,0,0
1,0.1148,65.94,10.81977828,12.03,712,4170.0,4005,58.19,1,0,0,0,1,0,0,0,0,0,0
1,0.1357,509.53,10.70324447,4.88,717,4589.958333,6588,79.4,1,0,0,0,1,0,0,0,0,0,0
1,0.1114,393.65,10.59663473,16.71,752,5557.041667,12746,52.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1218,333.0,10.59663473,16.14,707,2947.041667,10006,68.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,203.34,10.727663,0.26,782,5399.958333,0,0.0,3,0,0,0,1,0,0,0,0,0,0
1,0.1218,532.8,10.69194491,17.4,717,6390.0,17070,24.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1531,146.23,10.30895266,9.8,667,1860.0,5256,93.9,0,0,0,1,1,0,0,0,0,0,0
1,0.1183,198.81,10.95109493,14.77,722,5280.0,9107,93.9,0,0,0,0,1,0,0,0,0,0,0
1,0.0859,292.4,11.09741002,14.16,747,5009.958333,17411,27.7,3,0,0,0,0,0,1,0,0,0,0
1,0.1461,137.91,10.57131693,10.68,722,1260.0,1942,48.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,815.61,12.03617361,13.7,722,5280.041667,44889,73.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1357,339.69,10.81977828,15.53,702,9089.958333,8006,90.0,2,0,0,0,0,0,1,0,0,0,0
1,0.0894,98.5,10.77895629,21.75,717,6175.0,15354,47.8,3,0,0,0,0,0,1,0,0,0,0
1,0.0894,158.86,10.23895929,6.13,742,4110.0,6479,36.2,1,1,0,0,0,0,1,0,0,0,0
1,0.1253,401.6,10.91508846,15.4,702,3540.0,18700,69.3,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,254.18,11.64745636,11.87,742,7050.0,53066,53.9,2,0,0,0,0,1,0,0,0,0,0
1,0.074,62.12,11.28978191,3.92,752,6660.0,13482,48.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1114,590.47,11.6307085,0.99,772,4574.041667,0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1218,166.5,10.6896696,8.67,692,3239.958333,11797,68.2,0,0,0,1,1,0,0,0,0,0,0
1,0.1809,506.74,10.34817337,11.73,662,1140.0,15767,93.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1531,208.9,10.72317927,14.7,682,3060.041667,6474,93.8,1,0,0,0,0,0,1,0,0,0,0
1,0.16,527.36,11.08214255,5.72,677,1440.0,10472,51.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1062,423.28,10.71441777,23.55,722,3874.041667,24931,57.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1253,510.37,10.49404814,20.78,707,7740.041667,22376,47.9,1,1,0,0,0,0,1,0,0,0,0
1,0.1183,165.67,11.35040654,20.57,717,4980.0,5147,51.5,1,0,0,0,1,0,0,0,0,0,0
1,0.16,168.76,11.49272276,6.06,662,5010.0,72289,97.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1322,507.01,10.46310334,17.93,697,4320.0,12361,57.2,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,300.3,10.49127422,20.7,757,3330.041667,9324,32.2,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,222.41,10.89673933,23.44,732,5310.041667,16405,66.1,2,0,0,0,0,1,0,0,0,0,0
1,0.1253,284.47,10.79957558,19.06,712,2670.041667,2280,53.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1392,51.21,10.89673933,20.7,672,2400.041667,1449,90.6,1,0,0,1,0,0,1,0,0,0,0
1,0.0859,316.11,11.28978191,6.52,802,5460.0,2010,2.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1218,532.8,11.69524702,21.58,722,7050.041667,85896,70.9,0,0,0,0,0,1,0,0,0,0,0
1,0.1322,540.81,11.39639165,5.66,732,5160.041667,6847,75.2,3,0,0,0,0,0,1,0,0,0,0
1,0.1148,494.53,11.28978191,14.31,737,7170.0,38142,45.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1496,866.13,11.62625415,19.09,707,4860.041667,79746,78.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1253,117.14,10.27505111,6.91,692,1710.0,4613,32.3,3,0,0,0,1,0,0,0,0,0,0
1,0.074,155.3,10.81977828,17.93,772,9420.0,16685,47.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1426,171.53,11.40756495,15.6,727,7560.0,28532,99.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,158.86,10.96127785,14.33,727,7020.041667,2530,5.2,0,1,0,1,0,0,1,0,0,0,0
1,0.1426,343.06,11.44035477,4.27,677,5070.0,4848,56.4,3,0,0,0,0,0,1,0,0,0,0
1,0.0774,187.32,10.59663473,11.58,762,3720.041667,1940,12.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,155.69,11.58058411,10.65,727,3330.041667,26192,54.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1531,334.23,11.16761428,21.31,672,4023.0,34009,90.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1565,874.66,10.90381461,9.84,687,5487.0,5734,36.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,158.86,10.87804719,24.34,732,4290.0,25295,62.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1183,99.41,9.764225485,20.34,732,1920.041667,228,9.9,1,0,0,1,1,0,0,0,0,0,0
1,0.1148,32.97,10.13459927,11.57,702,5760.0,7569,74.2,2,0,0,1,1,0,0,0,0,0,0
1,0.1218,832.5,12.20607265,6.28,737,3690.041667,15169,35.0,0,0,0,1,0,0,1,0,0,0,0
1,0.1461,620.56,10.93310697,12.73,682,3150.0,32820,88.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,165.67,11.47210347,23.75,702,7530.041667,66179,40.6,1,0,0,0,0,1,0,0,0,0,0
1,0.1496,164.57,10.16277015,22.36,662,2850.0,275,3.2,3,1,0,1,1,0,0,0,0,0,0
1,0.1635,176.65,11.00209984,3.16,667,2880.0,0,0.0,1,0,0,1,1,0,0,0,0,0,0
1,0.0894,476.58,11.22524339,5.55,777,6840.0,1892,5.3,2,0,0,0,0,1,0,0,0,0,0
1,0.1253,368.13,11.30958454,5.12,727,1410.0,358,7.5,2,0,0,0,1,0,0,0,0,0,0
1,0.0774,249.75,11.35040654,7.06,777,4440.041667,5037,16.7,3,0,0,0,1,0,0,0,0,0,0
1,0.1531,313.34,10.70283989,6.74,662,3510.0,3094,60.7,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,31.62,11.22524339,2.42,752,5970.041667,5698,52.9,3,0,0,1,1,0,0,0,0,0,0
1,0.1392,204.83,10.23995979,15.64,672,3630.0,11206,71.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,329.69,10.49127422,0.5,777,2460.0,523,7.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1183,331.34,10.1266311,12.96,742,1350.0,5787,13.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1531,452.6,10.6454249,21.51,672,2760.041667,12425,55.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1148,346.17,10.96819829,6.23,742,3030.041667,10044,63.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1287,403.6,10.79374227,21.06,692,3665.041667,12668,79.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1218,616.05,11.58988651,2.38,722,2280.041667,120,0.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1322,730.1,12.65395847,10.49,717,7050.041667,100109,90.4,2,0,0,0,0,0,1,0,0,0,0
1,0.1392,286.75,10.41271189,18.48,682,2161.0,7452,73.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1287,538.14,10.91508846,17.93,717,4110.041667,24953,94.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,11.51292546,0.22,792,8880.041667,1800,3.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1496,658.26,10.78692446,17.34,687,3540.0,23533,46.3,2,0,0,0,0,0,1,0,0,0,0
1,0.1565,237.91,10.858999,22.71,662,1620.041667,8159,55.4,2,0,0,0,0,0,1,0,0,0,0
1,0.1183,119.29,10.46310334,13.92,712,1770.0,800,15.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1357,67.94,9.998797732,19.25,707,1110.041667,1527,22.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,201.8,9.59315079,5.81,682,8550.041667,2269,25.2,2,1,0,0,1,0,0,0,0,0,0
1,0.167,514.77,10.26813067,7.54,677,1230.041667,5465,80.4,2,0,0,1,1,0,0,0,0,0,0
1,0.1357,314.21,10.26813067,19.26,702,1802.0,0,0.0,2,0,0,0,1,0,0,0,0,0,0
1,0.1426,168.1,10.19913779,23.75,722,5070.0,17998,99.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,11.15625052,4.15,782,8520.041667,8825,17.9,3,0,0,0,0,0,1,0,0,0,0
1,0.1287,336.34,10.71441777,17.89,697,2970.041667,11585,49.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1531,278.53,11.01862914,0.49,677,3030.041667,858,66.0,2,0,0,1,0,0,1,0,0,0,0
1,0.1357,169.85,10.42228135,10.71,677,5190.041667,179,44.7,2,1,0,0,0,0,1,0,0,0,0
1,0.1565,524.8,11.98292909,3.41,687,2490.0,65872,59.0,2,0,0,1,0,0,1,0,0,0,0
1,0.1322,202.81,10.71441777,15.36,682,3870.0,6026,80.9,1,0,0,1,0,0,1,0,0,0,0
1,0.0894,301.04,10.20359214,7.07,752,3840.041667,7866,44.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1739,143.39,11.38509209,23.81,662,4800.041667,44991,99.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1253,317.93,10.95080655,10.78,702,3600.0,8300,38.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,765.9,11.62625415,14.96,737,6001.041667,25274,39.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1114,341.16,10.6454249,9.2,732,3330.041667,12747,29.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1114,442.85,10.7898715,17.48,742,10590.0,13844,50.3,3,0,0,0,1,0,0,0,0,0,0
1,0.1253,66.94,10.37349118,9.04,687,1740.0,10186,50.7,0,0,0,1,1,0,0,0,0,0,0
1,0.1218,632.7,10.5941316,13.71,737,3510.0,19697,59.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,218.54,10.16585182,4.29,772,4770.041667,0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1148,328.87,10.09195684,15.6,727,8431.041667,21052,85.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,242.52,11.91839057,0.24,682,3738.041667,633,42.2,1,0,0,0,1,0,0,0,0,0,0
1,0.0894,190.63,10.13459927,20.1,752,4087.041667,17953,72.4,0,0,0,0,0,1,0,0,0,0,0
1,0.1461,448.18,10.5865844,21.39,677,2430.0,14021,71.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,221.28,10.93310697,9.11,762,5190.041667,977,2.7,1,0,0,0,0,0,1,0,0,0,0
1,0.0751,186.66,10.91508846,22.28,737,3607.0,14217,20.2,2,0,0,0,0,0,1,0,0,0,0
1,0.1426,377.37,10.75739211,22.84,677,5250.041667,16665,60.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1322,84.51,10.35210793,14.56,727,8160.041667,17806,99.4,0,0,0,1,0,0,1,0,0,0,0
1,0.1461,189.62,11.3736634,8.06,667,5460.0,30209,79.3,2,0,0,0,0,0,1,0,0,0,0
1,0.1322,270.41,10.858999,8.58,697,3750.041667,9017,39.6,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,413.03,11.00209984,24.12,757,5370.0,17278,40.0,0,0,0,0,0,0,1,0,0,0,0
1,0.074,49.7,10.41331268,3.46,752,3330.041667,2201,5.0,2,0,0,0,1,0,0,0,0,0,0
1,0.1565,587.77,11.28978191,23.65,672,1890.0,19333,61.2,2,0,0,0,0,0,1,0,0,0,0
1,0.0705,92.7,10.71441777,7.44,772,4740.0,13440,38.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1218,666.0,11.22524339,6.96,732,8703.0,11522,46.1,0,1,0,0,0,0,1,0,0,0,0
1,0.1565,349.87,11.32055357,22.23,662,6960.041667,35876,80.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1287,319.52,10.75790288,12.28,697,2855.0,6696,47.8,1,1,0,0,0,0,1,0,0,0,0
1,0.0894,95.32,10.89673933,13.42,722,2610.041667,2541,11.1,2,0,0,0,1,0,0,0,0,0,0
1,0.1426,343.06,11.51292546,8.95,677,4758.0,1459,26.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1114,164.02,10.84349481,13.31,772,4410.041667,63,0.5,1,0,0,0,1,0,0,0,0,0,0
1,0.1322,135.21,9.798127037,2.47,702,3000.041667,1291,47.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0705,108.15,9.574983486,23.42,792,7980.0,12748,21.0,1,0,0,0,1,0,0,0,0,0,0
1,0.0705,92.7,10.89673933,13.67,797,9930.041667,6015,43.9,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,285.95,11.1123882,17.7,737,6970.041667,17870,42.8,1,0,0,0,0,1,0,0,0,0,0
1,0.0859,252.89,11.2708539,8.09,772,4761.0,358,8.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,811.56,11.5228758,14.3,737,4500.041667,33098,83.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,397.61,10.4744671,5.69,722,5010.0,14406,67.6,1,0,0,1,0,0,1,0,0,0,0
1,0.1218,199.8,10.85013987,4.68,722,2040.041667,4342,46.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1496,277.16,11.08214255,6.65,662,1920.041667,7855,74.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1426,171.53,10.59663473,1.65,682,1620.041667,5536,72.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,725.31,11.40366848,0.56,802,3810.041667,2123,4.8,0,0,0,1,1,0,0,0,0,0,0
1,0.1253,251.0,10.95080655,11.28,697,2880.0,4700,40.2,2,1,0,0,1,0,0,0,0,0,0
1,0.0859,316.11,10.70324447,3.42,752,5130.041667,6593,31.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,828.35,11.49272276,15.6,752,5130.041667,84110,55.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,11.00141627,15.91,702,2970.041667,18549,43.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,662.68,11.33857208,14.67,747,6240.041667,8156,22.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1218,399.6,11.21182037,0.84,712,3450.041667,14615,70.9,2,0,0,0,0,0,1,0,0,0,0
1,0.0894,413.03,10.93310697,16.76,752,5071.0,18266,48.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,10.02127059,4.48,747,3060.041667,2458,68.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1253,267.74,11.71993963,12.06,697,6510.0,37784,70.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0774,249.75,10.30895266,12.52,792,4170.041667,4887,14.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,205.47,10.30895266,12.28,742,3853.041667,29437,49.6,2,0,0,0,0,0,1,0,0,0,0
1,0.1531,844.28,11.75587164,9.71,682,7140.041667,31525,75.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1426,411.67,11.35040654,15.78,707,4530.041667,2335,97.3,3,0,0,1,0,0,1,0,0,0,0
1,0.0774,135.03,11.46507298,0.96,797,8490.041667,2792,5.4,1,0,0,0,1,0,0,0,0,0,0
1,0.1322,270.41,11.01862914,17.01,692,4020.0,10320,47.8,0,0,0,0,0,1,0,0,0,0,0
1,0.0894,381.26,10.55059289,0.94,797,11130.04167,201,0.5,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,11.54248427,15.22,752,4830.041667,7015,24.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1253,334.67,11.33857208,20.86,702,5640.041667,52537,48.9,1,0,0,0,1,0,0,0,0,0,0
1,0.1496,86.62,10.62132735,13.2,667,4020.0,1759,48.9,2,0,0,0,0,0,1,0,0,0,0
1,0.1183,66.27,10.95954023,17.16,692,2070.0,10708,79.9,0,0,0,0,0,1,0,0,0,0,0
1,0.1148,461.56,10.91508846,6.2,727,2310.041667,12875,26.6,3,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,11.91839057,4.14,757,6180.0,82445,16.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1357,441.6,10.61643736,15.79,687,4770.0,17704,72.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1392,102.42,10.49127422,8.77,682,1200.041667,8901,65.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1287,184.99,9.169518377,4.75,692,6270.041667,253,3.2,0,0,0,0,0,0,1,0,0,0,0
1,0.06,380.27,11.35040654,9.98,677,5705.041667,10844,68.6,3,1,0,0,0,0,1,0,0,0,0
1,0.1392,51.21,10.30895266,19.08,667,3300.041667,2603,44.1,3,0,0,0,1,0,0,0,0,0,0
1,0.1357,679.37,10.94022444,22.06,727,5981.041667,22969,23.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,263.75,10.79345484,12.91,717,2280.041667,16275,49.2,0,0,0,0,0,1,0,0,0,0,0
1,0.1114,393.65,10.71441777,23.2,772,3846.041667,3663,28.2,0,0,0,1,0,0,1,0,0,0,0
1,0.0894,108.03,10.25428526,20.24,777,7112.041667,3459,17.3,5,0,0,0,0,1,0,0,0,0,0
1,0.1253,217.54,10.08580911,14.2,702,1800.0,1799,37.5,2,1,0,0,1,0,0,0,0,0,0
1,0.0894,317.72,11.49272276,15.86,747,7230.0,32508,40.8,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,462.28,11.29488139,16.15,767,5130.0,23088,50.1,2,0,0,0,0,0,1,0,0,0,0
1,0.1357,679.37,11.51292546,9.8,702,4860.041667,27421,53.8,2,1,0,0,0,0,1,0,0,0,0
1,0.0774,312.19,11.77528973,3.56,787,4230.041667,10184,26.9,1,0,0,0,1,0,0,0,0,0,0
1,0.1322,456.31,10.9864446,9.3,692,6120.0,6702,56.3,1,0,0,0,0,0,1,0,0,0,0
1,0.1322,157.18,10.26370422,21.3,687,5970.041667,23810,73.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1357,237.78,11.08214255,12.55,677,2640.041667,3964,55.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1253,334.67,10.91508846,0.65,792,2311.041667,383,8.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,161.44,10.25765937,12.29,697,1950.041667,3647,93.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1392,273.1,10.49127422,8.93,692,2940.041667,13568,75.4,3,0,0,0,1,0,0,0,0,0,0
1,0.1114,328.04,10.30895266,5.16,747,2706.041667,7656,38.1,4,0,0,0,0,0,1,0,0,0,0
1,0.0774,280.97,11.23843599,11.84,772,7440.041667,9910,15.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1426,274.45,11.39075783,11.61,682,2610.041667,15514,77.2,0,0,0,1,1,0,0,0,0,0,0
1,0.0859,252.89,11.22524339,15.36,767,10380.04167,10624,19.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,532.8,11.15625052,23.82,717,4710.0,15458,62.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,832.5,10.75790288,16.67,752,3540.0,23602,58.1,4,0,0,0,0,0,1,0,0,0,0
1,0.1461,172.38,10.40329267,16.74,667,2280.041667,4925,40.0,2,0,0,0,0,0,1,0,0,0,0
1,0.074,83.86,9.392661929,9.6,757,2250.041667,1158,18.7,2,0,0,0,1,0,0,0,0,0,0
1,0.1148,164.85,10.30895266,16.4,782,5910.041667,1149,23.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1218,333.0,11.0744205,18.7,707,3637.0,33878,79.0,3,0,0,0,0,0,1,0,0,0,0
1,0.1183,381.04,10.60903256,15.7,722,9870.0,19036,82.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,266.4,10.59663473,19.32,707,2220.041667,2707,31.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1357,118.89,11.03488966,8.05,687,4320.0,450,26.5,0,1,0,0,1,0,0,0,0,0,0
1,0.1635,565.27,12.14950229,18.76,662,7140.041667,31742,84.4,0,1,0,0,0,0,1,0,0,0,0
1,0.1253,585.67,10.69194491,21.63,717,3690.041667,20010,85.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,349.49,10.30949651,19.02,742,3122.041667,14304,23.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,221.28,10.6454249,17.26,737,2250.041667,1211,18.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1114,82.01,10.1266311,7.58,707,3270.0,7090,73.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0774,280.97,10.42263843,15.1,782,10770.04167,8880,17.0,0,0,0,1,0,0,1,0,0,0,0
1,0.1218,186.48,9.392661929,6.0,727,1198.041667,843,31.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1496,173.23,10.77895629,13.68,692,4920.041667,9138,41.3,0,0,0,1,0,0,1,0,0,0,0
1,0.1322,270.41,10.46310334,9.02,682,2280.041667,7844,84.3,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,190.63,10.6454249,18.23,722,5850.0,4836,62.0,3,0,0,0,0,1,0,0,0,0,0
1,0.16,682.06,11.77528973,12.6,672,4771.041667,8907,26.7,3,1,0,0,0,0,1,0,0,0,0
1,0.1218,666.0,11.00209984,24.86,727,5190.041667,38980,69.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,866.16,11.51292546,17.24,702,4170.041667,30438,79.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,10.54534144,23.34,752,3302.0,9527,44.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,263.75,11.03488966,18.66,722,3300.0,17559,49.9,0,0,0,0,0,1,0,0,0,0,0
1,0.1114,492.06,10.82972862,20.29,757,3270.0,22458,37.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1114,328.04,11.00209984,17.18,732,3900.0,12581,67.3,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,222.41,11.69524702,9.44,727,4020.0,7124,31.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,602.4,11.35040654,18.96,727,6510.0,59861,92.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1287,840.83,11.33857208,8.64,712,3811.041667,29535,75.7,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,202.93,10.30895266,17.68,752,6090.0,4301,37.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1322,540.81,11.29836745,19.91,707,6332.041667,15171,36.1,0,1,0,0,0,1,0,0,0,0,0
1,0.0894,476.58,10.04498711,10.1,772,5640.041667,8264,23.7,0,0,0,0,0,0,1,0,0,0,0
1,0.074,155.3,10.81977828,3.17,792,7470.041667,4432,6.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1531,696.31,11.69524702,9.1,682,4800.041667,20249,93.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1322,676.02,11.08980542,9.07,707,3060.041667,15389,81.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,95.32,12.07254125,17.22,722,7050.041667,72814,56.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1183,497.01,11.00209984,10.44,732,3241.0,5011,38.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,168.59,10.42228135,23.88,747,2490.0,2534,22.2,2,0,0,0,1,0,0,0,0,0,0
1,0.1253,40.16,9.655026193,23.69,707,2580.041667,7826,70.5,1,0,0,0,1,0,0,0,0,0,0
1,0.16,773.47,11.9511804,19.9,697,7410.041667,72951,97.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1183,546.71,10.96337634,17.44,727,4890.041667,24351,66.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1287,403.6,11.00209984,12.48,692,1860.041667,12558,62.2,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,278.17,11.10495723,14.29,767,5160.041667,12657,8.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1148,428.59,11.51292546,5.24,732,4020.0,27294,44.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1565,419.84,12.15477935,8.21,672,3630.0,33266,92.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1114,183.7,11.15625052,13.37,722,3630.0,436,7.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1392,153.62,10.30895266,24.6,672,2582.041667,1355,36.6,2,0,0,0,1,0,0,0,0,0,0
1,0.0859,193.62,11.02451344,10.21,747,3330.041667,6775,22.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,349.49,10.82774645,22.38,762,9539.041667,8694,54.0,4,0,0,0,0,1,0,0,0,0,0
1,0.1322,302.52,10.57131693,22.12,682,7560.0,18610,40.0,0,0,0,1,0,1,0,0,0,0,0
1,0.1287,504.5,11.52698615,14.07,702,5430.0,18213,55.5,0,1,0,0,0,0,1,0,0,0,0
1,0.1287,403.6,11.1188453,7.15,697,8100.041667,14079,70.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1357,339.69,10.91508846,18.22,682,4440.041667,16121,39.1,0,0,0,1,0,0,1,0,0,0,0
1,0.1183,497.01,11.08214255,13.79,722,4710.0,9941,45.4,0,0,0,0,0,1,0,0,0,0,0
1,0.1565,279.89,10.75149944,15.52,662,4110.041667,11310,63.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1183,265.08,10.81154448,10.79,707,4320.0,2843,26.1,2,1,0,1,0,0,1,0,0,0,0
1,0.1287,210.21,10.27505111,23.26,692,3780.041667,12082,82.2,1,1,0,1,0,0,1,0,0,0,0
1,0.1322,270.41,10.26813067,14.92,697,2913.0,7054,91.6,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,46.83,11.15008872,4.36,737,2880.0,1991,28.9,1,0,0,0,1,0,0,0,0,0,0
1,0.1426,240.15,11.08214255,11.13,672,3360.041667,6227,89.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,11.45924237,5.38,707,3720.041667,1839,13.3,0,1,0,0,1,0,0,0,0,0,0
1,0.0859,252.89,10.75790288,9.45,752,6540.0,10887,41.4,2,0,0,0,1,0,0,0,0,0,0
1,0.1253,334.67,9.980448594,4.72,727,1200.041667,2638,11.5,2,0,0,0,1,0,0,0,0,0,0
1,0.1496,467.71,11.46813728,16.49,692,5910.041667,21881,96.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,47.66,10.59663473,9.6,712,2610.041667,193,7.4,0,0,0,1,1,0,0,0,0,0,0
1,0.1253,811.56,11.8493977,20.28,722,5400.0,60713,62.5,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,406.68,10.4341158,0.18,817,5432.0,306,0.5,0,0,0,0,0,0,1,0,0,0,0
